"Time (s)","Pressure (hPa)"
5.528065260E2,9.771524658E2
5.528315800E2,9.771585693E2
5.528566742E2,9.771585693E2
5.528817444E2,9.771585693E2
5.529068214E2,9.771555176E2
5.529318965E2,9.771463623E2
5.529569692E2,9.771616211E2
5.529820441E2,9.771829834E2
5.530071146E2,9.771829834E2
5.530321915E2,9.771646729E2
5.530572179E2,9.771768799E2
5.530823182E2,9.771982422E2
5.531073925E2,9.771860352E2
5.531324657E2,9.771646729E2
5.531575633E2,9.771618652E2
5.531826374E2,9.771618652E2
5.532077107E2,9.771679688E2
5.532327334E2,9.771893311E2
5.532578618E2,9.772045898E2
5.532829133E2,9.771923828E2
5.533079885E2,9.771771240E2
5.533330632E2,9.771710205E2
5.533581371E2,9.771679688E2
5.533831956E2,9.771801758E2
5.534083243E2,9.772015381E2
5.534333612E2,9.772167969E2
5.534584549E2,9.772198486E2
5.534835291E2,9.772229004E2
5.535085825E2,9.772229004E2
5.535336570E2,9.772229004E2
5.535587146E2,9.772259521E2
5.535838014E2,9.772229004E2
5.536088983E2,9.772106934E2
5.536339894E2,9.772137451E2
5.536590461E2,9.772290039E2
5.536841202E2,9.772412109E2
5.537091755E2,9.772412109E2
5.537342674E2,9.772442627E2
5.537593018E2,9.772534180E2
5.537843765E2,9.772503662E2
5.538094670E2,9.772473145E2
5.538345412E2,9.772747803E2
5.538596166E2,9.772869873E2
5.538846921E2,9.772747803E2
5.539097634E2,9.772625732E2
5.539348403E2,9.772808838E2
5.539599131E2,9.772930908E2
5.539850121E2,9.772808838E2
5.540100874E2,9.772747803E2
5.540351594E2,9.772869873E2
5.540602170E2,9.772930908E2
5.540853123E2,9.772991943E2
5.541103637E2,9.773200684E2
5.541354587E2,9.773261719E2
5.541605131E2,9.773200684E2
5.541856077E2,9.773017578E2
5.542106818E2,9.772956543E2
5.542357171E2,9.772895508E2
5.542608075E2,9.772926025E2
5.542858788E2,9.773200684E2
5.543109545E2,9.773414307E2
5.543360285E2,9.773475342E2
5.543610878E2,9.773475342E2
5.543862026E2,9.773536377E2
5.544112778E2,9.773444824E2
5.544363333E2,9.773353271E2
5.544614277E2,9.773444824E2
5.544864822E2,9.773475342E2
5.545115765E2,9.773261719E2
5.545366514E2,9.773139648E2
5.545617064E2,9.773322754E2
5.545868000E2,9.773663330E2
5.546118593E2,9.773785400E2
5.546369502E2,9.773510742E2
5.546620227E2,9.773388672E2
5.546870958E2,9.773632812E2
5.547121720E2,9.773937988E2
5.547372257E2,9.773968506E2
5.547623214E2,9.773907471E2
5.547873966E2,9.773907471E2
5.548124685E2,9.773815918E2
5.548375454E2,9.773785400E2
5.548626131E2,9.773968506E2
5.548876922E2,9.774060059E2
5.549127826E2,9.773907471E2
5.549378380E2,9.773876953E2
5.549629138E2,9.773907471E2
5.549879870E2,9.773846436E2
5.550130604E2,9.773815918E2
5.550381321E2,9.774121094E2
5.550632058E2,9.774426270E2
5.550882532E2,9.774334717E2
5.551133561E2,9.774151611E2
5.551384078E2,9.774273682E2
5.551635015E2,9.774517822E2
5.551885538E2,9.774487305E2
5.552136477E2,9.774273682E2
5.552387021E2,9.774273682E2
5.552637969E2,9.774395752E2
5.552888128E2,9.774517822E2
5.553139417E2,9.774426270E2
5.553389944E2,9.774273682E2
5.553640684E2,9.774365234E2
5.553891595E2,9.774517822E2
5.554142341E2,9.774426270E2
5.554393045E2,9.774273682E2
5.554643819E2,9.774426270E2
5.554894507E2,9.774639893E2
5.555145256E2,9.774578857E2
5.555396007E2,9.774423828E2
5.555646721E2,9.774576416E2
5.555897261E2,9.774637451E2
5.556148219E2,9.774515381E2
5.556398925E2,9.774667969E2
5.556649674E2,9.775095215E2
5.556900397E2,9.775217285E2
5.557150946E2,9.775217285E2
5.557401895E2,9.775217285E2
5.557652601E2,9.775095215E2
5.557903363E2,9.774942627E2
5.558154348E2,9.775034180E2
5.558404815E2,9.775156250E2
5.558655363E2,9.775034180E2
5.558905874E2,9.775034180E2
5.559156585E2,9.775278320E2
5.559407813E2,9.775461426E2
5.559658543E2,9.775491943E2
5.559909319E2,9.775339355E2
5.560159877E2,9.775092773E2
5.560410615E2,9.775214844E2
5.560661550E2,9.775550537E2
5.560912291E2,9.775611572E2
5.561162660E2,9.775397949E2
5.561413193E2,9.775428467E2
5.561664170E2,9.775581055E2
5.561915025E2,9.775489502E2
5.562165743E2,9.775367432E2
5.562417052E2,9.775550537E2
5.562667455E2,9.775855713E2
5.562918030E2,9.775825195E2
5.563168891E2,9.775489502E2
5.563419375E2,9.775397949E2
5.563670315E2,9.775764160E2
5.563920976E2,9.775947266E2
5.564171765E2,9.775916748E2
5.564422511E2,9.775855713E2
5.564673020E2,9.775886230E2
5.564923739E2,9.775888672E2
5.565174475E2,9.776010742E2
5.565425226E2,9.776102295E2
5.565676144E2,9.775980225E2
5.565927304E2,9.775888672E2
5.566177590E2,9.775949707E2
5.566427991E2,9.776132812E2
5.566678876E2,9.776315918E2
5.566929598E2,9.776468506E2
5.567180541E2,9.776315918E2
5.567431064E2,9.776102295E2
5.567682004E2,9.776193848E2
5.567932719E2,9.776651611E2
5.568183538E2,9.776682129E2
5.568434212E2,9.776407471E2
5.568684971E2,9.776224365E2
5.568935686E2,9.776499023E2
5.569186406E2,9.776834717E2
5.569436947E2,9.776773682E2
5.569687547E2,9.776651611E2
5.569938386E2,9.776651611E2
5.570189113E2,9.776804199E2
5.570439704E2,9.776926270E2
5.570690586E2,9.776834717E2
5.570941562E2,9.776590576E2
5.571192274E2,9.776682129E2
5.571443023E2,9.776987305E2
5.571693542E2,9.777200928E2
5.571944445E2,9.777017822E2
5.572195162E2,9.776865234E2
5.572445698E2,9.777048340E2
5.572696644E2,9.777170410E2
5.572947467E2,9.777078857E2
5.573198094E2,9.776865234E2
5.573448826E2,9.776956787E2
5.573699338E2,9.777109375E2
5.573950288E2,9.777292480E2
5.574201006E2,9.777353516E2
5.574451773E2,9.777508545E2
5.574702868E2,9.777600098E2
5.574953200E2,9.777630615E2
5.575203934E2,9.777600098E2
5.575454658E2,9.777478027E2
5.575705412E2,9.777325439E2
5.575956124E2,9.777294922E2
5.576206410E2,9.777447510E2
5.576457583E2,9.777447510E2
5.576708314E2,9.777355957E2
5.576959006E2,9.777386475E2
5.577209743E2,9.777691650E2
5.577460285E2,9.777874756E2
5.577711214E2,9.777752686E2
5.577961757E2,9.777508545E2
5.578212703E2,9.777355957E2
5.578463373E2,9.777386475E2
5.578714143E2,9.777569580E2
5.578964708E2,9.777722168E2
5.579216080E2,9.777874756E2
5.579466388E2,9.777996826E2
5.579717153E2,9.777966309E2
5.579967895E2,9.777966309E2
5.580218644E2,9.778088379E2
5.580469370E2,9.778149414E2
5.580719911E2,9.778057861E2
5.580970845E2,9.777905273E2
5.581221558E2,9.777966309E2
5.581472311E2,9.778118896E2
5.581723063E2,9.778240967E2
5.581973777E2,9.778210449E2
5.582224526E2,9.778210449E2
5.582475234E2,9.778271484E2
5.582726014E2,9.778271484E2
5.582976571E2,9.778057861E2
5.583227520E2,9.777874756E2
5.583478100E2,9.777935791E2
5.583728593E2,9.778210449E2
5.583979478E2,9.778543701E2
5.584230232E2,9.778604736E2
5.584480980E2,9.778360596E2
5.584732070E2,9.778146973E2
5.584982548E2,9.778208008E2
5.585233533E2,9.778360596E2
5.585484018E2,9.778360596E2
5.585735038E2,9.778391113E2
5.585985777E2,9.778696289E2
5.586236475E2,9.779001465E2
5.586487236E2,9.778848877E2
5.586738074E2,9.778482666E2
5.586988511E2,9.778391113E2
5.587239065E2,9.778665771E2
5.587489813E2,9.778848877E2
5.587740548E2,9.778879395E2
5.587991228E2,9.778879395E2
5.588242134E2,9.778940430E2
5.588492918E2,9.779031982E2
5.588743609E2,9.779031982E2
5.588994558E2,9.778879395E2
5.589245081E2,9.778848877E2
5.589495822E2,9.778970947E2
5.589746556E2,9.779093018E2
5.589997295E2,9.779154053E2
5.590248226E2,9.779306641E2
5.590498981E2,9.779428711E2
5.590749508E2,9.779306641E2
5.591000472E2,9.779184570E2
5.591250881E2,9.779093018E2
5.591501911E2,9.779093018E2
5.591752441E2,9.779245605E2
5.592003388E2,9.779367676E2
5.592254100E2,9.779154053E2
5.592504663E2,9.779031982E2
5.592755599E2,9.779367676E2
5.593006344E2,9.779703369E2
5.593257099E2,9.779611816E2
5.593507562E2,9.779339600E2
5.593758269E2,9.779370117E2
5.594008988E2,9.779553223E2
5.594259735E2,9.779522705E2
5.594510468E2,9.779339600E2
5.594761196E2,9.779400635E2
5.595012114E2,9.779583740E2
5.595262685E2,9.779583740E2
5.595513635E2,9.779583740E2
5.595764375E2,9.779705811E2
5.596014940E2,9.779827881E2
5.596265579E2,9.779827881E2
5.596516327E2,9.779858398E2
5.596767036E2,9.779980469E2
5.597017774E2,9.779827881E2
5.597268638E2,9.779644775E2
5.597519471E2,9.779675293E2
5.597770207E2,9.779827881E2
5.598020920E2,9.779949951E2
5.598271654E2,9.780130615E2
5.598522359E2,9.780100098E2
5.598773107E2,9.779916992E2
5.599023645E2,9.779825439E2
5.599274322E2,9.779978027E2
5.599525094E2,9.780130615E2
5.599775819E2,9.780130615E2
5.600026564E2,9.780069580E2
5.600277129E2,9.780100098E2
5.600527871E2,9.780191650E2
5.600778762E2,9.780222168E2
5.601029399E2,9.780283203E2
5.601280227E2,9.780588379E2
5.601530787E2,9.780710449E2
5.601781671E2,9.780466309E2
5.602032416E2,9.780374756E2
5.602283149E2,9.780588379E2
5.602533874E2,9.780588379E2
5.602784588E2,9.780344238E2
5.603035542E2,9.780440063E2
5.603286324E2,9.780836792E2
5.603537041E2,9.781019897E2
5.603787762E2,9.780684204E2
5.604038455E2,9.780501099E2
5.604289011E2,9.780745239E2
5.604539742E2,9.780836792E2
5.604790472E2,9.780531616E2
5.605041213E2,9.780379028E2
5.605291946E2,9.780592651E2
5.605542676E2,9.780745239E2
5.605793397E2,9.780897827E2
5.606044325E2,9.781203003E2
5.606295079E2,9.781355591E2
5.606545644E2,9.781111450E2
5.606796510E2,9.780897827E2
5.607047123E2,9.780928345E2
5.607298002E2,9.780958862E2
5.607548797E2,9.780989380E2
5.607799278E2,9.781048584E2
5.608050009E2,9.781109619E2
5.608300965E2,9.781079102E2
5.608551718E2,9.781079102E2
5.608802431E2,9.781201172E2
5.609053177E2,9.781231689E2
5.609303916E2,9.781262207E2
5.609554609E2,9.781292725E2
5.609805145E2,9.781323242E2
5.610056068E2,9.781414795E2
5.610306810E2,9.781536865E2
5.610557538E2,9.781475830E2
5.610808253E2,9.781384277E2
5.611058975E2,9.781445312E2
5.611309721E2,9.781536865E2
5.611560491E2,9.781506348E2
5.611811233E2,9.781384277E2
5.612061952E2,9.781384277E2
5.612312723E2,9.781506348E2
5.612563427E2,9.781595459E2
5.612814170E2,9.781656494E2
5.613064898E2,9.781717529E2
5.613315621E2,9.781748047E2
5.613566168E2,9.781656494E2
5.613817112E2,9.781564941E2
5.614067850E2,9.781656494E2
5.614318612E2,9.781900635E2
5.614569349E2,9.782022705E2
5.614820122E2,9.781961670E2
5.615070856E2,9.781900635E2
5.615321597E2,9.781931152E2
5.615572340E2,9.781992188E2
5.615823069E2,9.781931152E2
5.616073841E2,9.781931152E2
5.616324571E2,9.782022705E2
5.616575284E2,9.782053223E2
5.616826010E2,9.781961670E2
5.617076747E2,9.782053223E2
5.617327476E2,9.782238770E2
5.617577953E2,9.782299805E2
5.617828926E2,9.782208252E2
5.618079475E2,9.781994629E2
5.618330410E2,9.782025146E2
5.618581298E2,9.782269287E2
5.618831903E2,9.782360840E2
5.619082626E2,9.782177734E2
5.619333420E2,9.782116699E2
5.619584101E2,9.782208252E2
5.619834786E2,9.782116699E2
5.620085553E2,9.781964111E2
5.620336093E2,9.782086182E2
5.620586796E2,9.782269287E2
5.620837764E2,9.782360840E2
5.621088271E2,9.782482910E2
5.621339006E2,9.782482910E2
5.621589995E2,9.782360840E2
5.621840453E2,9.782421875E2
5.622091191E2,9.782602539E2
5.622341913E2,9.782663574E2
5.622592618E2,9.782633057E2
5.622843344E2,9.782572021E2
5.623094068E2,9.782419434E2
5.623345022E2,9.782327881E2
5.623595703E2,9.782541504E2
5.623846453E2,9.782663574E2
5.624097170E2,9.782663574E2
5.624347605E2,9.782663574E2
5.624598615E2,9.782816162E2
5.624849379E2,9.782938232E2
5.625100097E2,9.782846680E2
5.625350829E2,9.782724609E2
5.625601292E2,9.782663574E2
5.625852076E2,9.782785645E2
5.626103003E2,9.782846680E2
5.626353752E2,9.782724609E2
5.626604475E2,9.782541504E2
5.626855187E2,9.782604980E2
5.627105755E2,9.782849121E2
5.627356655E2,9.783093262E2
5.627607442E2,9.783184814E2
5.627858176E2,9.783093262E2
5.628108742E2,9.783001709E2
5.628359657E2,9.783001709E2
5.628610373E2,9.783001709E2
5.628861146E2,9.783093262E2
5.629111895E2,9.783215332E2
5.629362609E2,9.783306885E2
5.629613379E2,9.783398438E2
5.629864125E2,9.783459473E2
5.630114836E2,9.783459473E2
5.630365595E2,9.783276367E2
5.630616293E2,9.783184814E2
5.630867031E2,9.783398438E2
5.631117782E2,9.783612061E2
5.631368483E2,9.783398438E2
5.631619245E2,9.783273926E2
5.631869763E2,9.783395996E2
5.632120716E2,9.783518066E2
5.632371439E2,9.783579102E2
5.632622176E2,9.783579102E2
5.632872911E2,9.783518066E2
5.633123810E2,9.783395996E2
5.633374400E2,9.783579102E2
5.633624761E2,9.783975830E2
5.633875684E2,9.784067383E2
5.634126528E2,9.783792725E2
5.634377164E2,9.783670654E2
5.634627893E2,9.783853760E2
5.634878640E2,9.784006348E2
5.635129376E2,9.783914795E2
5.635380329E2,9.783762207E2
5.635631060E2,9.783792725E2
5.635881828E2,9.783914795E2
5.636132570E2,9.783853760E2
5.636383274E2,9.783825684E2
5.636633824E2,9.783978271E2
5.636884781E2,9.784130859E2
5.637135544E2,9.783947754E2
5.637386046E2,9.783795166E2
5.637636783E2,9.783978271E2
5.637887535E2,9.784283447E2
5.638137978E2,9.784344482E2
5.638389012E2,9.784222412E2
5.638639755E2,9.784191895E2
5.638890475E2,9.784191895E2
5.639141254E2,9.784100342E2
5.639391767E2,9.783978271E2
5.639642733E2,9.784039307E2
5.639893462E2,9.784313965E2
5.640144194E2,9.784313965E2
5.640394958E2,9.784161377E2
5.640645701E2,9.784130859E2
5.640896464E2,9.784161377E2
5.641147245E2,9.784161377E2
5.641398103E2,9.784252930E2
5.641648854E2,9.784466553E2
5.641899614E2,9.784558105E2
5.642150114E2,9.784375000E2
5.642400674E2,9.784283447E2
5.642651554E2,9.784558105E2
5.642902241E2,9.784710693E2
5.643153052E2,9.784619141E2
5.643403801E2,9.784436035E2
5.643654774E2,9.784680176E2
5.643905573E2,9.784924316E2
5.644156107E2,9.784863281E2
5.644406859E2,9.784710693E2
5.644657446E2,9.784588623E2
5.644908360E2,9.784497070E2
5.645159219E2,9.784619141E2
5.645409856E2,9.784924316E2
5.645660588E2,9.785015869E2
5.645911300E2,9.784924316E2
5.646162331E2,9.784863281E2
5.646413594E2,9.784893799E2
5.646663489E2,9.784893799E2
5.646914586E2,9.784954834E2
5.647165329E2,9.785076904E2
5.647416253E2,9.784985352E2
5.647666899E2,9.784832764E2
5.647917513E2,9.784924316E2
5.648168744E2,9.785107422E2
5.648418801E2,9.784863281E2
5.648669641E2,9.784588623E2
5.648920551E2,9.784802246E2
5.649171277E2,9.785290527E2
5.649422168E2,9.785382080E2
5.649672734E2,9.785168457E2
5.649923251E2,9.785137939E2
5.650174208E2,9.785321045E2
5.650424769E2,9.785504150E2
5.650675482E2,9.785562744E2
5.650926425E2,9.785471191E2
5.651177147E2,9.785288086E2
5.651427705E2,9.785166016E2
5.651678450E2,9.785288086E2
5.651929408E2,9.785471191E2
5.652180129E2,9.785532227E2
5.652430682E2,9.785532227E2
5.652681611E2,9.785562744E2
5.652932131E2,9.785501709E2
5.653183093E2,9.785318604E2
5.653433853E2,9.785379639E2
5.653684575E2,9.785684814E2
5.653935344E2,9.785745850E2
5.654185682E2,9.785654297E2
5.654436825E2,9.785593262E2
5.654687570E2,9.785623779E2
5.654938319E2,9.785776367E2
5.655189066E2,9.785837402E2
5.655439587E2,9.785687256E2
5.655690501E2,9.785656738E2
5.655940766E2,9.785931396E2
5.656191766E2,9.786145020E2
5.656442526E2,9.785961914E2
5.656693260E2,9.785839844E2
5.656944024E2,9.785870361E2
5.657195028E2,9.785839844E2
5.657445482E2,9.785870361E2
5.657696235E2,9.786175537E2
5.657946975E2,9.786511230E2
5.658197737E2,9.786419678E2
5.658448169E2,9.786175537E2
5.658699444E2,9.786114502E2
5.658950215E2,9.786267090E2
5.659200974E2,9.786450195E2
5.659451523E2,9.786419678E2
5.659702481E2,9.786297607E2
5.659953025E2,9.786267090E2
5.660204004E2,9.786267090E2
5.660454759E2,9.786206055E2
5.660705466E2,9.786297607E2
5.660956219E2,9.786389160E2
5.661206999E2,9.786450195E2
5.661457738E2,9.786358643E2
5.661708635E2,9.786267090E2
5.661959229E2,9.786450195E2
5.662209621E2,9.786663818E2
5.662460545E2,9.786724854E2
5.662711192E2,9.786663818E2
5.662962047E2,9.786816406E2
5.663212788E2,9.787060547E2
5.663464216E2,9.787121582E2
5.663714359E2,9.786938477E2
5.663965117E2,9.786846924E2
5.664216096E2,9.786907959E2
5.664466854E2,9.787152100E2
5.664717506E2,9.787182617E2
5.664968070E2,9.787031860E2
5.665218809E2,9.786940308E2
5.665469507E2,9.786848755E2
5.665720435E2,9.786787720E2
5.665971201E2,9.786970825E2
5.666221951E2,9.787214966E2
5.666472613E2,9.787306519E2
5.666723480E2,9.787245483E2
5.666974194E2,9.787337036E2
5.667224796E2,9.787489624E2
5.667475721E2,9.787520142E2
5.667726304E2,9.787489624E2
5.667977422E2,9.787520142E2
5.668228207E2,9.787581177E2
5.668478936E2,9.787550659E2
5.668729490E2,9.787459106E2
5.668980227E2,9.787398071E2
5.669230992E2,9.787428589E2
5.669481776E2,9.787489624E2
5.669732713E2,9.787546387E2
5.669983507E2,9.787576904E2
5.670234236E2,9.787515869E2
5.670485033E2,9.787485352E2
5.670735813E2,9.787607422E2
5.670986569E2,9.787790527E2
5.671237352E2,9.787821045E2
5.671488099E2,9.787851562E2
5.671738890E2,9.788004150E2
5.671989602E2,9.788034668E2
5.672240164E2,9.787851562E2
5.672491111E2,9.787821045E2
5.672741644E2,9.788004150E2
5.672992457E2,9.787973633E2
5.673243152E2,9.787790527E2
5.673493744E2,9.787882080E2
5.673744648E2,9.788278809E2
5.673995426E2,9.788431396E2
5.674246383E2,9.788217773E2
5.674497133E2,9.788220215E2
5.674747695E2,9.788494873E2
5.674998621E2,9.788494873E2
5.675249372E2,9.788464355E2
5.675500152E2,9.788525391E2
5.675750891E2,9.788464355E2
5.676001659E2,9.788342285E2
5.676252452E2,9.788525391E2
5.676503239E2,9.788677979E2
5.676753980E2,9.788433838E2
5.677004564E2,9.788189697E2
5.677255518E2,9.788372803E2
5.677505970E2,9.788525391E2
5.677757077E2,9.788555908E2
5.678007686E2,9.788464355E2
5.678258597E2,9.788433838E2
5.678509271E2,9.788555908E2
5.678760105E2,9.788677979E2
5.679010872E2,9.788647461E2
5.679261589E2,9.788555908E2
5.679512360E2,9.788616943E2
5.679762959E2,9.788800049E2
5.680013910E2,9.788891602E2
5.680264696E2,9.788861084E2
5.680515434E2,9.788769531E2
5.680766142E2,9.788647461E2
5.681017000E2,9.788677979E2
5.681267727E2,9.788891602E2
5.681518179E2,9.789013672E2
5.681769276E2,9.788891602E2
5.682019859E2,9.788861084E2
5.682270597E2,9.789013672E2
5.682521336E2,9.788952637E2
5.682772089E2,9.788891602E2
5.683022808E2,9.789013672E2
5.683273589E2,9.789013672E2
5.683524338E2,9.788922119E2
5.683775035E2,9.789166260E2
5.684025716E2,9.789506226E2
5.684276483E2,9.789445190E2
5.684527248E2,9.789353638E2
5.684778365E2,9.789384155E2
5.685029093E2,9.789384155E2
5.685279859E2,9.789506226E2
5.685530403E2,9.789689331E2
5.685781332E2,9.789597778E2
5.686032124E2,9.789414673E2
5.686282662E2,9.789567261E2
5.686533324E2,9.789811401E2
5.686784329E2,9.789872437E2
5.687035150E2,9.789902954E2
5.687285690E2,9.789811401E2
5.687536504E2,9.789597778E2
5.687787220E2,9.789445190E2
5.688038197E2,9.789658813E2
5.688288950E2,9.790025024E2
5.688539734E2,9.790208130E2
5.688790493E2,9.790140381E2
5.689041250E2,9.790170898E2
5.689292011E2,9.790140381E2
5.689542747E2,9.789987793E2
5.689793905E2,9.789865723E2
5.690044386E2,9.789926758E2
5.690295002E2,9.789896240E2
5.690545545E2,9.789896240E2
5.690796472E2,9.790292969E2
5.691047043E2,9.790537109E2
5.691297971E2,9.790170898E2
5.691548558E2,9.789804688E2
5.691799502E2,9.789957275E2
5.692050237E2,9.790140381E2
5.692301031E2,9.790109863E2
5.692551789E2,9.789987793E2
5.692802526E2,9.790048828E2
5.693053189E2,9.790079346E2
5.693303910E2,9.790201416E2
5.693554824E2,9.790386963E2
5.693805477E2,9.790386963E2
5.694056316E2,9.790325928E2
5.694307111E2,9.790356445E2
5.694557831E2,9.790417480E2
5.694808371E2,9.790234375E2
5.695059112E2,9.790173340E2
5.695309892E2,9.790478516E2
5.695560636E2,9.790814209E2
5.695811589E2,9.790844727E2
5.696062351E2,9.790692139E2
5.696312897E2,9.790844727E2
5.696563830E2,9.790997314E2
5.696814398E2,9.790997314E2
5.697065163E2,9.790844727E2
5.697315826E2,9.790905762E2
5.697566533E2,9.790997314E2
5.697817446E2,9.790966797E2
5.698068203E2,9.790905762E2
5.698318964E2,9.790903320E2
5.698569722E2,9.791055908E2
5.698820320E2,9.791025391E2
5.699071442E2,9.791055908E2
5.699322223E2,9.791025391E2
5.699572960E2,9.790994873E2
5.699823731E2,9.790842285E2
5.700074492E2,9.790720215E2
5.700325015E2,9.790842285E2
5.700575812E2,9.791147461E2
5.700826586E2,9.791300049E2
5.701077193E2,9.791269531E2
5.701327934E2,9.791391602E2
5.701578864E2,9.791391602E2
5.701829416E2,9.791300049E2
5.702080412E2,9.791116943E2
5.702331040E2,9.791116943E2
5.702581923E2,9.791147461E2
5.702832663E2,9.791269531E2
5.703083453E2,9.791363525E2
5.703334576E2,9.791302490E2
5.703584802E2,9.791210938E2
5.703835711E2,9.791363525E2
5.704086464E2,9.791577148E2
5.704337221E2,9.791638184E2
5.704588005E2,9.791729736E2
5.704838946E2,9.791821289E2
5.705089718E2,9.791760254E2
5.705340484E2,9.791638184E2
5.705591226E2,9.791760254E2
5.705842020E2,9.791882324E2
5.706092758E2,9.791729736E2
5.706343322E2,9.791394043E2
5.706594293E2,9.791271973E2
5.706845145E2,9.791485596E2
5.707095990E2,9.791790771E2
5.707346605E2,9.791912842E2
5.707597710E2,9.791912842E2
5.707848140E2,9.791973877E2
5.708098863E2,9.791821289E2
5.708349644E2,9.791516113E2
5.708600193E2,9.791516113E2
5.708850579E2,9.791760254E2
5.709101914E2,9.791851807E2
5.709352476E2,9.791973877E2
5.709603434E2,9.792156982E2
5.709853950E2,9.792218018E2
5.710104911E2,9.792065430E2
5.710355676E2,9.791912842E2
5.710606396E2,9.791760254E2
5.710857179E2,9.791729736E2
5.711108388E2,9.791943359E2
5.711358645E2,9.792156982E2
5.711609424E2,9.792156982E2
5.711860163E2,9.792156982E2
5.712110934E2,9.792401123E2
